id,category
5095,stat
5096,math
5097,physics
5098,cs
5099,cs
5100,physics
5101,math
5102,physics
5103,cs
5104,math
5105,cs
5106,physics
5107,physics
5108,cs
5109,cs
5110,cs
5111,cs
5112,physics
5113,math
5114,math
5115,physics
5116,stat
5117,cs
5118,math
5119,math
5120,stat
5121,physics
5122,cs
5123,cs
5124,math
5125,cs
5126,math
5127,cs
5128,cs
5129,physics
5130,math
5131,math
5132,cs
5133,cs
5134,cs
5135,math
5136,cs
5137,cs
5138,cs
5139,cs
5140,math
5141,math
5142,math
5143,stat
5144,math
5145,math
5146,math
5147,math
5148,math
5149,cs
5150,stat
5151,cs
5152,math
5153,cs
5154,cs
5155,physics
5156,stat
5157,cs
5158,stat
5159,math
5160,stat
5161,math
5162,stat
5163,stat
5164,math
5165,cs
5166,math
5167,physics
5168,cs
5169,cs
5170,cs
5171,cs
5172,math
5173,cs
5174,math
5175,math
5176,math
5177,math
5178,cs
5179,math
5180,stat
5181,math
5182,stat
5183,stat
5184,math
5185,cs
5186,math
5187,stat
5188,stat
5189,cs
5190,math
5191,physics
5192,cs
5193,stat
5194,cs
5195,stat
5196,physics
5197,cs
5198,math
5199,math
5200,stat
5201,cs
5202,physics
5203,cs
5204,cs
5205,cs
5206,cs
5207,math
5208,cs
5209,math
5210,physics
5211,cs
5212,cs
5213,stat
5214,math
5215,physics
5216,math
5217,math
5218,stat
5219,cs
5220,math
5221,physics
5222,cs
5223,cs
5224,math
5225,math
5226,stat
5227,cs
5228,physics
5229,stat
5230,cs
5231,cs
5232,stat
5233,cs
5234,math
5235,stat
5236,physics
5237,math
5238,stat
5239,math
5240,math
5241,math
5242,math
5243,cs
5244,physics
5245,math
5246,cs
5247,stat
5248,math
5249,physics
5250,cs
5251,cs
5252,stat
5253,math
5254,stat
5255,physics
5256,math
5257,math
5258,cs
5259,cs
5260,physics
5261,stat
5262,cs
5263,cs
5264,cs
5265,cs
5266,cs
5267,cs
5268,math
5269,cs
5270,stat
5271,math
5272,math
5273,cs
5274,math
5275,cs
5276,stat
5277,physics
5278,stat
5279,math
5280,stat
5281,cs
5282,stat
5283,math
5284,cs
5285,physics
5286,cs
5287,cs
5288,math
5289,cs
5290,cs
5291,cs
5292,cs
5293,physics
5294,math
5295,cs
5296,math
5297,cs
5298,math
5299,cs
5300,math
5301,cs
5302,cs
5303,math
5304,physics
5305,physics
5306,cs
5307,cs
5308,physics
5309,math
5310,physics
5311,math
5312,math
5313,cs
5314,cs
5315,cs
5316,stat
5317,cs
5318,stat
5319,math
5320,physics
5321,cs
5322,cs
5323,math
5324,math
5325,physics
5326,cs
5327,stat
5328,math
5329,math
5330,cs
5331,math
5332,physics
5333,math
5334,physics
5335,cs
5336,physics
5337,physics
5338,stat
5339,physics
5340,math
5341,physics
5342,stat
5343,math
5344,math
5345,math
5346,stat
5347,cs
5348,math
5349,stat
5350,stat
5351,cs
5352,cs
5353,stat
5354,physics
5355,cs
5356,stat
5357,math
5358,physics
5359,stat
5360,cs
5361,math
5362,math
5363,cs
5364,physics
5365,stat
5366,cs
5367,cs
5368,cs
5369,math
5370,cs
5371,cs
5372,math
5373,physics
5374,cs
5375,physics
5376,cs
5377,cs
5378,math
5379,math
5380,cs
5381,math
5382,stat
5383,math
5384,cs
5385,cs
5386,stat
5387,stat
5388,cs
5389,math
5390,math
5391,cs
5392,cs
5393,cs
5394,cs
5395,math
5396,physics
5397,cs
5398,stat
5399,math
5400,cs
5401,cs
5402,cs
5403,physics
5404,physics
5405,math
5406,physics
5407,physics
5408,physics
5409,physics
5410,physics
5411,cs
5412,stat
5413,physics
5414,stat
5415,cs
5416,physics
5417,cs
5418,math
5419,cs
5420,math
5421,cs
5422,physics
5423,math
5424,math
5425,stat
5426,stat
5427,math
5428,physics
5429,physics
5430,stat
5431,physics
5432,stat
5433,math
5434,math
5435,cs
5436,physics
5437,cs
5438,cs
5439,physics
5440,math
5441,cs
5442,cs
5443,physics
5444,math
5445,physics
5446,math
5447,cs
5448,physics
5449,stat
5450,cs
5451,cs
5452,stat
5453,physics
5454,stat
5455,stat
5456,cs
5457,physics
5458,physics
5459,cs
5460,math
5461,cs
5462,stat
5463,cs
5464,cs
5465,cs
5466,cs
5467,math
5468,math
5469,math
5470,physics
5471,cs
5472,math
5473,physics
5474,cs
5475,cs
5476,cs
5477,cs
5478,cs
5479,physics
5480,cs
5481,cs
5482,cs
5483,physics
5484,stat
5485,math
5486,physics
5487,cs
5488,math
5489,cs
5490,stat
5491,cs
5492,math
5493,math
5494,math
5495,stat
5496,cs
5497,cs
5498,math
5499,cs
5500,cs
5501,math
5502,cs
5503,math
5504,math
5505,math
5506,stat
5507,cs
5508,cs
5509,cs
5510,cs
5511,cs
5512,math
5513,cs
5514,cs
5515,stat
5516,cs
5517,cs
5518,stat
5519,cs
5520,cs
5521,stat
5522,cs
5523,physics
5524,math
5525,cs
5526,physics
5527,cs
5528,math
5529,stat
5530,math
5531,math
5532,math
5533,physics
5534,cs
5535,cs
5536,math
5537,cs
5538,stat
5539,cs
5540,stat
5541,math
5542,cs
5543,cs
5544,stat
5545,stat
5546,cs
5547,math
5548,math
5549,stat
5550,cs
5551,math
5552,stat
5553,cs
5554,cs
5555,physics
5556,cs
5557,math
5558,physics
5559,math
5560,cs
5561,cs
5562,math
5563,cs
5564,math
5565,stat
5566,math
5567,stat
5568,math
5569,math
5570,stat
5571,cs
5572,physics
5573,stat
5574,math
5575,cs
5576,math
5577,stat
5578,stat
5579,math
5580,cs
5581,math
5582,cs
5583,cs
5584,physics
5585,cs
5586,physics
5587,physics
5588,math
5589,math
5590,cs
5591,cs
5592,physics
5593,math
5594,math
5595,cs
5596,math
5597,stat
5598,physics
5599,math
5600,math
5601,math
5602,math
5603,math
5604,stat
5605,cs
5606,cs
5607,cs
5608,stat
5609,math
5610,cs
5611,physics
5612,cs
5613,cs
5614,cs
5615,physics
5616,physics
5617,stat
5618,cs
5619,cs
5620,physics
5621,cs
5622,stat
5623,cs
5624,cs
5625,physics
5626,stat
5627,math
5628,math
5629,stat
5630,math
5631,cs
5632,math
5633,stat
5634,physics
5635,cs
5636,stat
5637,cs
5638,math
5639,cs
5640,cs
5641,math
5642,cs
5643,math
5644,cs
5645,stat
5646,math
5647,physics
5648,math
5649,math
5650,math
5651,math
5652,stat
5653,math
5654,cs
5655,cs
5656,cs
5657,physics
5658,cs
5659,math
5660,physics
5661,math
5662,math
5663,physics
5664,cs
5665,math
5666,stat
5667,cs
5668,stat
5669,math
5670,cs
5671,physics
5672,cs
5673,stat
5674,cs
5675,math
5676,math
5677,math
5678,cs
5679,physics
5680,cs
5681,math
5682,math
5683,physics
5684,math
5685,cs
5686,cs
5687,cs
5688,stat
5689,cs
5690,physics
5691,cs
5692,physics
5693,stat
5694,physics
5695,cs
5696,math
5697,cs
5698,physics
5699,cs
5700,math
5701,physics
5702,math
5703,stat
5704,stat
5705,physics
5706,stat
5707,cs
5708,stat
5709,cs
5710,cs
5711,stat
5712,cs
5713,cs
5714,physics
5715,cs
5716,cs
5717,physics
5718,math
5719,math
5720,cs
5721,stat
5722,cs
5723,physics
5724,math
5725,physics
5726,math
5727,math
5728,physics
5729,cs
5730,math
5731,cs
5732,cs
5733,physics
5734,physics
5735,math
5736,cs
5737,math
5738,cs
5739,physics
5740,stat
5741,stat
5742,cs
5743,physics
5744,stat
5745,cs
5746,cs
5747,physics
5748,math
5749,physics
5750,math
5751,math
5752,math
5753,cs
5754,stat
5755,math
5756,stat
5757,stat
5758,physics
5759,physics
5760,math
5761,stat
5762,cs
5763,math
5764,physics
5765,physics
5766,math
5767,stat
5768,math
5769,math
5770,math
5771,stat
5772,cs
5773,physics
5774,cs
5775,cs
5776,math
5777,math
5778,cs
5779,stat
5780,cs
5781,math
5782,physics
5783,math
5784,cs
5785,cs
5786,math
5787,stat
5788,math
5789,cs
5790,cs
5791,cs
5792,physics
5793,stat
5794,cs
5795,physics
5796,cs
5797,stat
5798,math
5799,stat
5800,cs
5801,math
5802,math
5803,math
5804,stat
5805,stat
5806,math
5807,math
5808,physics
5809,math
5810,cs
5811,cs
5812,physics
5813,math
5814,cs
5815,physics
5816,stat
5817,math
5818,cs
5819,physics
5820,math
5821,math
5822,cs
5823,math
5824,cs
5825,math
5826,stat
5827,math
5828,cs
5829,math
5830,math
5831,cs
5832,stat
5833,physics
5834,math
5835,math
5836,cs
5837,stat
5838,cs
5839,cs
5840,cs
5841,math
5842,cs
5843,stat
5844,math
5845,cs
5846,cs
5847,cs
5848,physics
5849,cs
5850,cs
5851,cs
5852,math
5853,cs
5854,cs
5855,math
5856,math
5857,math
5858,cs
5859,stat
5860,stat
5861,math
5862,math
5863,cs
5864,physics
5865,cs
5866,physics
5867,physics
5868,math
5869,cs
5870,math
5871,math
5872,cs
5873,cs
5874,math
5875,physics
5876,cs
5877,cs
5878,cs
5879,math
5880,physics
5881,math
5882,cs
5883,cs
5884,math
5885,cs
5886,cs
5887,math
5888,cs
5889,stat
5890,math
5891,cs
5892,math
5893,math
5894,math
5895,physics
5896,cs
5897,cs
5898,stat
5899,physics
5900,math
5901,math
5902,physics
5903,cs
5904,math
5905,physics
5906,cs
5907,cs
5908,cs
5909,math
5910,math
5911,stat
5912,math
5913,cs
5914,stat
5915,cs
5916,physics
5917,cs
5918,stat
5919,physics
5920,cs
5921,math
5922,stat
5923,cs
5924,math
5925,physics
5926,math
5927,cs
5928,physics
5929,math
5930,math
5931,cs
5932,physics
5933,cs
5934,physics
5935,stat
5936,math
5937,math
5938,math
5939,stat
5940,physics
5941,math
5942,math
5943,math
5944,stat
5945,math
5946,physics
5947,cs
5948,cs
5949,stat
5950,cs
5951,math
5952,math
5953,cs
5954,stat
5955,stat
5956,math
5957,math
5958,math
5959,cs
5960,stat
5961,cs
5962,stat
5963,stat
5964,cs
5965,math
5966,cs
5967,stat
5968,cs
5969,cs
5970,stat
5971,physics
5972,math
5973,cs
5974,cs
5975,math
5976,stat
5977,physics
5978,cs
5979,physics
5980,stat
5981,math
5982,math
5983,stat
5984,cs
5985,stat
5986,cs
5987,physics
5988,math
5989,math
5990,math
5991,math
5992,cs
5993,cs
5994,math
5995,physics
5996,stat
5997,stat
5998,physics
5999,cs
6000,cs
6001,cs
6002,cs
6003,physics
6004,math
6005,cs
6006,math
6007,math
6008,math
6009,math
6010,math
6011,cs
6012,physics
6013,math
6014,stat
6015,cs
6016,cs
6017,math
6018,physics
6019,math
6020,physics
6021,stat
6022,cs
6023,cs
6024,cs
6025,stat
6026,stat
6027,cs
6028,math
6029,cs
6030,cs
6031,physics
6032,math
6033,cs
6034,cs
6035,math
6036,math
6037,math
6038,math
6039,stat
6040,math
6041,cs
6042,stat
6043,cs
6044,cs
6045,cs
6046,physics
6047,cs
6048,physics
6049,cs
6050,cs
6051,cs
6052,stat
6053,physics
6054,cs
6055,cs
6056,cs
6057,cs
6058,physics
6059,stat
6060,cs
6061,stat
6062,cs
6063,stat
6064,physics
6065,stat
6066,cs
6067,physics
6068,physics
6069,math
6070,math
6071,cs
6072,math
6073,cs
6074,stat
6075,physics
6076,physics
6077,stat
6078,physics
6079,math
6080,cs
6081,physics
6082,stat
6083,stat
6084,physics
6085,stat
6086,stat
6087,stat
6088,physics
6089,physics
6090,math
6091,math
6092,math
6093,math
6094,cs
6095,cs
6096,math
6097,cs
6098,cs
6099,math
6100,cs
6101,stat
6102,physics
6103,cs
6104,cs
6105,math
6106,cs
6107,cs
6108,physics
6109,math
6110,cs
6111,math
6112,physics
6113,cs
6114,math
6115,physics
6116,math
6117,math
6118,cs
6119,cs
6120,cs
6121,cs
6122,physics
6123,cs
6124,physics
6125,math
6126,cs
6127,math
6128,stat
6129,stat
6130,physics
6131,physics
6132,cs
6133,math
6134,math
6135,math
6136,math
6137,math
6138,stat
6139,cs
6140,physics
6141,math
6142,cs
6143,math
6144,cs
6145,math
6146,cs
6147,physics
6148,math
6149,physics
6150,cs
6151,physics
6152,math
6153,physics
6154,cs
6155,stat
6156,stat
6157,physics
6158,math
6159,math
6160,stat
6161,math
6162,cs
6163,cs
6164,math
6165,math
6166,math
6167,cs
6168,physics
6169,math
6170,cs
6171,math
6172,cs
6173,math
6174,math
6175,stat
6176,cs
6177,cs
6178,cs
6179,cs
6180,cs
6181,math
6182,math
6183,cs
6184,math
6185,cs
6186,physics
6187,math
6188,math
6189,physics
6190,cs
6191,stat
6192,physics
6193,math
6194,stat
6195,math
6196,math
6197,stat
6198,cs
6199,cs
6200,cs
6201,stat
6202,stat
6203,physics
6204,stat
6205,cs
6206,stat
6207,math
6208,math
6209,cs
6210,math
6211,physics
6212,math
6213,physics
6214,stat
6215,physics
6216,math
6217,math
6218,math
6219,stat
6220,stat
6221,stat
6222,math
6223,physics
6224,physics
6225,cs
6226,cs
6227,physics
6228,cs
6229,stat
6230,cs
6231,physics
6232,stat
6233,cs
6234,physics
6235,stat
6236,math
6237,math
6238,cs
6239,math
6240,math
6241,cs
6242,cs
6243,cs
6244,stat
6245,stat
6246,stat
6247,stat
6248,cs
6249,math
6250,math
6251,math
6252,stat
6253,physics
6254,physics
6255,cs
6256,stat
6257,cs
6258,math
6259,math
6260,cs
6261,cs
6262,physics
6263,cs
6264,cs
6265,cs
6266,math
6267,physics
6268,cs
6269,cs
6270,physics
6271,cs
6272,cs
6273,math
6274,stat
6275,cs
6276,physics
6277,physics
6278,cs
6279,physics
6280,cs
6281,math
6282,cs
6283,cs
6284,cs
6285,cs
6286,physics
6287,stat
6288,cs
6289,physics
6290,stat
6291,math
6292,physics
6293,math
6294,physics
6295,cs
6296,math
6297,math
6298,cs
6299,math
6300,cs
6301,math
6302,math
6303,stat
6304,math
6305,math
6306,cs
6307,cs
6308,cs
6309,math
6310,math
6311,math
6312,physics
6313,cs
6314,math
6315,math
6316,math
6317,math
6318,cs
6319,physics
6320,math
6321,stat
6322,stat
6323,stat
6324,math
6325,math
6326,math
6327,math
6328,math
6329,stat
6330,cs
6331,math
6332,stat
6333,cs
6334,stat
6335,cs
6336,math
6337,cs
6338,math
6339,math
6340,stat
6341,stat
6342,cs
6343,cs
6344,math
6345,math
6346,physics
6347,physics
6348,physics
6349,stat
6350,stat
6351,cs
6352,physics
6353,physics
6354,math
6355,stat
6356,cs
6357,physics
6358,math
6359,math
6360,stat
6361,physics
6362,math
6363,math
6364,physics
6365,stat
6366,math
6367,cs
6368,math
6369,cs
6370,cs
6371,math
6372,cs
6373,math
6374,math
6375,math
6376,cs
6377,cs
6378,math
6379,cs
6380,cs
6381,physics
6382,cs
6383,stat
6384,cs
6385,cs
6386,cs
6387,cs
6388,cs
6389,math
6390,math
6391,physics
6392,cs
6393,physics
6394,cs
6395,cs
6396,cs
6397,stat
6398,math
6399,cs
6400,stat
6401,physics
6402,stat
6403,cs
6404,cs
6405,cs
6406,cs
6407,stat
6408,math
6409,math
6410,cs
6411,stat
6412,stat
6413,cs
6414,stat
6415,cs
6416,physics
6417,stat
6418,physics
6419,cs
6420,cs
6421,math
6422,cs
6423,physics
6424,math
6425,cs
6426,physics
6427,physics
6428,math
6429,cs
6430,cs
6431,math
6432,physics
6433,math
6434,math
6435,math
6436,stat
6437,math
6438,math
6439,stat
6440,stat
6441,cs
6442,math
6443,stat
6444,physics
6445,cs
6446,cs
6447,physics
6448,math
6449,math
6450,math
6451,cs
6452,cs
6453,stat
6454,cs
6455,math
6456,math
6457,cs
6458,cs
6459,math
6460,cs
6461,cs
6462,cs
6463,math
6464,cs
6465,physics
6466,math
6467,math
6468,physics
6469,math
6470,math
6471,stat
6472,math
6473,math
6474,physics
6475,cs
6476,cs
6477,math
6478,math
6479,math
6480,cs
6481,physics
6482,stat
6483,cs
6484,physics
6485,cs
6486,cs
6487,cs
6488,physics
6489,cs
6490,cs
6491,stat
6492,math
6493,math
6494,math
6495,cs
6496,cs
6497,cs
6498,physics
6499,math
6500,cs
6501,math
6502,math
6503,cs
6504,math
6505,cs
6506,math
6507,physics
6508,math
6509,cs
6510,cs
6511,math
6512,cs
6513,math
6514,cs
6515,cs
6516,cs
6517,math
6518,math
6519,math
6520,cs
6521,stat
6522,math
6523,stat
6524,stat
6525,math
6526,cs
6527,cs
6528,physics
6529,math
6530,math
6531,physics
6532,stat
6533,stat
6534,physics
6535,physics
6536,math
6537,math
6538,physics
6539,stat
6540,stat
6541,physics
6542,math
6543,math
6544,cs
6545,cs
6546,stat
6547,cs
6548,math
6549,stat
6550,math
6551,math
6552,physics
6553,physics
6554,cs
6555,cs
6556,physics
6557,physics
6558,cs
6559,cs
6560,stat
6561,physics
6562,math
6563,cs
6564,math
6565,physics
6566,stat
6567,math
6568,physics
6569,stat
6570,physics
6571,math
6572,math
6573,math
6574,physics
6575,math
6576,math
6577,cs
6578,physics
6579,math
6580,cs
6581,math
6582,stat
6583,cs
6584,math
6585,math
6586,cs
6587,physics
6588,math
6589,stat
6590,math
6591,cs
6592,cs
6593,physics
6594,cs
6595,cs
6596,math
6597,stat
6598,physics
6599,cs
6600,stat
6601,physics
6602,math
6603,physics
6604,cs
6605,math
6606,physics
6607,stat
6608,cs
6609,cs
6610,cs
6611,physics
6612,math
6613,math
6614,cs
6615,cs
6616,physics
6617,math
6618,stat
6619,math
6620,stat
6621,cs
6622,stat
6623,math
6624,physics
6625,cs
6626,math
6627,cs
6628,math
6629,stat
6630,cs
6631,stat
6632,cs
6633,math
6634,physics
6635,cs
6636,cs
6637,cs
6638,physics
6639,math
6640,math
6641,cs
6642,physics
6643,physics
6644,stat
6645,math
6646,stat
6647,math
6648,math
6649,cs
6650,cs
6651,math
6652,physics
6653,cs
6654,stat
6655,physics
6656,stat
6657,cs
6658,math
6659,physics
6660,cs
6661,cs
6662,math
6663,physics
6664,physics
6665,physics
6666,stat
6667,cs
6668,cs
6669,physics
6670,cs
6671,cs
6672,cs
6673,stat
6674,cs
6675,math
6676,math
6677,stat
6678,cs
6679,physics
6680,physics
6681,math
6682,cs
6683,math
6684,math
6685,cs
6686,cs
6687,physics
6688,math
6689,math
6690,math
6691,stat
6692,math
6693,math
6694,cs
6695,math
6696,math
6697,physics
6698,cs
6699,cs
6700,stat
6701,cs
6702,cs
6703,stat
6704,math
6705,math
6706,physics
6707,math
6708,math
6709,cs
6710,cs
6711,cs
6712,math
6713,math
6714,physics
6715,math
6716,stat
6717,math
6718,math
6719,cs
6720,cs
6721,physics
6722,cs
6723,math
6724,math
6725,cs
6726,physics
6727,math
6728,math
6729,physics
6730,math
6731,cs
6732,math
6733,math
6734,cs
6735,cs
6736,cs
6737,math
6738,physics
6739,math
6740,physics
6741,stat
6742,cs
6743,stat
6744,physics
6745,physics
6746,cs
6747,physics
6748,physics
6749,physics
6750,cs
6751,cs
6752,stat
6753,cs
6754,cs
6755,math
6756,math
6757,physics
6758,physics
6759,cs
6760,cs
6761,stat
6762,cs
6763,math
6764,math
6765,physics
6766,cs
6767,cs
6768,math
6769,cs
6770,physics
6771,physics
6772,math
6773,physics
6774,physics
6775,cs
6776,physics
6777,cs
6778,math
6779,math
6780,cs
6781,cs
6782,cs
6783,math
6784,cs
6785,math
6786,physics
6787,cs
6788,physics
6789,cs
6790,stat
6791,math
6792,stat
6793,math
6794,cs
6795,cs
6796,physics
6797,math
6798,math
6799,physics
6800,physics
6801,math
6802,cs
6803,physics
6804,physics
6805,stat
6806,cs
6807,physics
6808,physics
6809,stat
6810,cs
6811,cs
6812,cs
6813,physics
6814,cs
6815,physics
6816,cs
6817,stat
6818,math
6819,cs
6820,cs
6821,math
6822,cs
6823,stat
6824,cs
6825,math
6826,cs
6827,math
6828,cs
6829,physics
6830,stat
6831,cs
6832,cs
6833,math
6834,physics
6835,physics
6836,math
6837,stat
6838,cs
6839,cs
6840,physics
6841,physics
6842,cs
6843,physics
6844,physics
6845,cs
6846,stat
6847,cs
6848,cs
6849,math
6850,math
6851,stat
6852,stat
6853,math
6854,cs
6855,math
6856,cs
6857,cs
6858,cs
6859,cs
6860,math
6861,stat
6862,cs
6863,stat
6864,cs
6865,physics
6866,math
6867,cs
6868,stat
6869,math
6870,math
6871,physics
6872,cs
6873,cs
6874,physics
6875,cs
6876,stat
6877,physics
6878,stat
6879,physics
6880,cs
6881,cs
6882,math
6883,cs
6884,cs
6885,physics
6886,math
6887,stat
6888,physics
6889,stat
6890,cs
6891,cs
6892,cs
6893,stat
6894,cs
6895,math
6896,math
6897,math
6898,physics
6899,cs
6900,stat
6901,cs
6902,math
6903,cs
6904,math
6905,physics
6906,math
6907,math
6908,stat
6909,math
6910,cs
6911,physics
6912,stat
6913,cs
6914,physics
6915,math
6916,physics
6917,physics
6918,cs
6919,stat
6920,physics
6921,math
6922,physics
6923,cs
6924,math
6925,cs
6926,cs
6927,cs
6928,cs
6929,math
6930,stat
6931,math
6932,stat
6933,physics
6934,stat
6935,physics
6936,cs
6937,physics
6938,cs
6939,physics
6940,physics
6941,math
6942,stat
6943,math
6944,physics
6945,math
6946,math
6947,math
6948,math
6949,math
6950,physics
6951,cs
6952,cs
6953,cs
6954,stat
6955,cs
6956,stat
6957,math
6958,cs
6959,math
6960,stat
6961,cs
6962,cs
6963,physics
6964,cs
6965,cs
6966,math
6967,math
6968,stat
6969,cs
6970,stat
6971,math
6972,stat
6973,cs
6974,math
6975,cs
6976,stat
6977,math
6978,cs
6979,math
6980,stat
6981,stat
6982,cs
6983,physics
6984,math
6985,math
6986,physics
6987,cs
6988,stat
6989,math
6990,cs
6991,stat
6992,math
6993,math
6994,cs
6995,cs
6996,cs
6997,math
6998,math
6999,physics
7000,math
7001,physics
7002,cs
7003,math
7004,math
7005,cs
7006,stat
7007,physics
7008,stat
7009,stat
7010,cs
7011,stat
7012,cs
7013,physics
7014,math
7015,stat
7016,math
7017,math
7018,physics
7019,stat
7020,stat
7021,math
7022,math
7023,cs
7024,cs
7025,cs
7026,stat
7027,math
7028,stat
7029,physics
7030,stat
7031,math
7032,stat
7033,cs
7034,stat
7035,stat
7036,math
7037,math
7038,math
7039,cs
7040,stat
7041,physics
7042,math
7043,cs
7044,math
7045,cs
7046,math
7047,math
7048,physics
7049,cs
7050,physics
7051,physics
7052,cs
7053,cs
7054,physics
7055,cs
7056,cs
7057,cs
7058,physics
7059,physics
7060,cs
7061,cs
7062,cs
7063,stat
7064,physics
7065,cs
7066,cs
7067,physics
7068,stat
7069,cs
7070,stat
7071,math
7072,cs
7073,cs
7074,stat
7075,cs
7076,stat
7077,stat
7078,cs
7079,physics
7080,math
7081,math
7082,stat
7083,stat
7084,math
7085,cs
7086,physics
7087,math
7088,stat
7089,stat
7090,stat
7091,stat
7092,physics
7093,stat
7094,cs
7095,cs
7096,cs
7097,cs
7098,math
7099,stat
7100,math
7101,physics
7102,physics
7103,math
7104,stat
7105,cs
7106,cs
7107,cs
7108,physics
7109,physics
7110,math
7111,cs
7112,stat
7113,physics
7114,stat
7115,math
7116,physics
7117,math
7118,physics
7119,cs
7120,physics
7121,stat
7122,math
7123,physics
7124,math
7125,physics
7126,stat
7127,stat
7128,math
7129,physics
7130,cs
7131,math
7132,cs
7133,cs
7134,math
7135,physics
7136,cs
7137,cs
7138,stat
7139,physics
7140,math
7141,math
7142,physics
7143,cs
7144,stat
7145,cs
7146,stat
7147,stat
7148,cs
7149,cs
7150,physics
7151,cs
7152,cs
7153,physics
7154,cs
7155,math
7156,physics
7157,cs
7158,cs
7159,stat
7160,physics
7161,physics
7162,physics
7163,physics
7164,cs
7165,physics
7166,math
7167,math
7168,stat
7169,cs
7170,cs
7171,cs
7172,math
7173,stat
7174,math
7175,stat
7176,cs
7177,math
7178,cs
7179,stat
7180,math
7181,physics
7182,math
7183,cs
7184,cs
7185,cs
7186,physics
7187,cs
7188,cs
7189,physics
7190,math
7191,math
7192,physics
7193,physics
7194,math
7195,cs
7196,math
7197,math
7198,math
7199,physics
7200,physics
7201,cs
7202,math
7203,math
7204,math
7205,cs
7206,math
7207,physics
7208,math
7209,physics
7210,stat
7211,stat
7212,math
7213,cs
7214,physics
7215,math
7216,cs
7217,math
7218,math
7219,cs
7220,math
7221,math
7222,cs
7223,cs
7224,physics
7225,stat
7226,physics
7227,physics
7228,physics
7229,physics
7230,cs
7231,physics
7232,physics
7233,physics
7234,math
7235,math
7236,cs
7237,math
7238,math
7239,math
7240,cs
7241,physics
7242,math
7243,math
7244,physics
7245,math
7246,cs
7247,math
7248,math
7249,math
7250,physics
7251,cs
7252,cs
7253,cs
7254,cs
7255,cs
7256,cs
7257,physics
7258,cs
7259,math
7260,math
7261,math
7262,math
7263,physics
7264,math
7265,physics
7266,cs
7267,physics
7268,math
7269,cs
7270,math
7271,cs
7272,stat
7273,math
7274,cs
7275,cs
7276,stat
7277,cs
7278,cs
7279,physics
7280,cs
7281,math
7282,physics
7283,math
7284,math
7285,cs
7286,physics
7287,math
7288,math
7289,stat
7290,cs
7291,math
7292,cs
7293,physics
7294,math
7295,physics
7296,cs
7297,cs
7298,math
7299,math
7300,cs
7301,cs
7302,physics
7303,math
7304,stat
7305,cs
7306,cs
7307,stat
7308,math
7309,physics
7310,stat
7311,cs
7312,math
7313,cs
7314,cs
7315,physics
7316,math
7317,math
7318,cs
7319,cs
7320,cs
7321,physics
7322,stat
7323,cs
7324,stat
7325,math
7326,math
7327,math
7328,math
7329,cs
7330,cs
7331,math
7332,physics
7333,math
7334,stat
7335,physics
7336,cs
7337,math
7338,stat
7339,stat
7340,math
7341,cs
7342,cs
7343,cs
7344,stat
7345,math
7346,physics
7347,cs
7348,cs
7349,stat
7350,stat
7351,physics
7352,cs
7353,cs
7354,stat
7355,math
7356,stat
7357,cs
7358,math
7359,physics
7360,cs
7361,cs
7362,math
7363,math
7364,physics
7365,cs
7366,cs
7367,math
7368,math
7369,math
7370,math
7371,math
7372,math
7373,cs
7374,math
7375,math
7376,physics
7377,cs
7378,cs
7379,physics
7380,cs
7381,stat
7382,math
7383,stat
7384,cs
7385,cs
7386,physics
7387,cs
7388,cs
7389,math
7390,math
7391,math
7392,math
7393,cs
7394,math
7395,math
7396,cs
7397,physics
7398,cs
7399,stat
7400,cs
7401,cs
7402,physics
7403,cs
7404,cs
7405,stat
7406,stat
7407,cs
7408,stat
7409,cs
7410,cs
7411,math
7412,physics
7413,cs
7414,physics
7415,cs
7416,stat
7417,math
7418,cs
7419,math
7420,physics
7421,physics
7422,cs
7423,physics
7424,cs
7425,cs
7426,math
7427,physics
7428,physics
7429,stat
7430,cs
7431,cs
7432,math
7433,physics
7434,cs
7435,physics
7436,cs
7437,stat
7438,math
7439,math
7440,cs
7441,stat
7442,cs
7443,math
7444,math
7445,physics
7446,physics
7447,cs
7448,stat
7449,physics
7450,math
7451,math
7452,cs
7453,physics
7454,physics
7455,physics
7456,math
7457,stat
7458,stat
7459,math
7460,cs
7461,math
7462,math
7463,cs
7464,math
7465,cs
7466,stat
7467,stat
7468,physics
7469,math
7470,cs
7471,stat
7472,cs
7473,cs
7474,stat
7475,cs
7476,cs
7477,stat
7478,physics
7479,math
7480,stat
7481,math
7482,math
7483,cs
7484,physics
7485,math
7486,stat
7487,math
7488,physics
7489,physics
7490,math
7491,math
7492,math
7493,cs
7494,stat
7495,math
7496,stat
7497,physics
7498,physics
7499,cs
7500,physics
7501,math
7502,cs
7503,math
7504,cs
7505,cs
7506,physics
7507,cs
7508,math
7509,stat
7510,cs
7511,stat
7512,stat
7513,math
7514,math
7515,math
7516,math
7517,cs
7518,math
7519,stat
7520,physics
7521,cs
7522,cs
7523,math
7524,math
7525,math
7526,physics
7527,cs
7528,math
7529,cs
7530,stat
7531,physics
7532,math
7533,cs
7534,stat
7535,math
7536,math
7537,stat
7538,physics
7539,math
7540,math
7541,math
7542,stat
7543,cs
7544,math
7545,cs
7546,math
7547,cs
7548,cs
7549,stat
7550,cs
7551,stat
7552,math
